movieId,title,genres,release_year,runtime,language
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999.0,116.0,en
3354,Mission to Mars (2000),Science Fiction,2000.0,114.0,en
3363,American Graffiti (1973),Comedy|Drama,1973.0,110.0,en
3386,JFK (1991),Drama|Thriller|History,1991.0,189.0,en
3390,Shanghai Surprise (1986),Adventure,1986.0,97.0,en
3403,Raise the Titanic (1980),Action|Drama|Thriller,1980.0,115.0,en
3404,Titanic (1953),Drama|Romance|Thriller,1997.0,194.0,en
3408,Erin Brockovich (2000),Drama,2000.0,131.0,en
3409,Final Destination (2000),Horror,2000.0,98.0,en
3421,Animal House (1978),Comedy,1978.0,109.0,en
3422,She's Gotta Have It (1986),Comedy|Romance,1986.0,84.0,en
3423,School Daze (1988),Comedy|Drama,1988.0,121.0,en
3424,Do the Right Thing (1989),Drama,1989.0,120.0,en
3425,Mo' Better Blues (1990),Drama|Romance,1990.0,129.0,en
3438,Teenage Mutant Ninja Turtles (1990),Science Fiction|Action|Adventure|Fantasy|Comedy,2014.0,101.0,en
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Science Fiction|Adventure|Action|Comedy|Family,1991.0,88.0,en
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Comedy|Family|Fantasy|Science Fiction,1993.0,96.0,en
3441,Red Dawn (1984),Action|Thriller,1984.0,114.0,en
3444,Bloodsport (1988),Action,1988.0,92.0,en
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,1987.0,121.0,en
3452,Romeo Must Die (2000),Action|Crime|Thriller,2000.0,115.0,en
3453,Here on Earth (2000),Romance,2000.0,96.0,en
3454,Whatever It Takes (2000),Drama|Comedy|Romance,2000.0,94.0,en
3462,Modern Times (1936),Drama|Comedy,1936.0,87.0,en
3467,Hud (1963),Action|Drama|Western,1963.0,112.0,en
3471,Close Encounters of the Third Kind (1977),Science Fiction|Drama,1977.0,135.0,en
3479,Ladyhawke (1985),Adventure|Drama|Fantasy|Romance,1985.0,121.0,en
3481,High Fidelity (2000),Comedy|Drama|Romance|Music,2000.0,113.0,en
3489,Hook (1991),Adventure|Fantasy|Comedy|Family,1991.0,144.0,en
3494,True Grit (1969),Drama|Adventure|Western,2010.0,110.0,en
3504,Network (1976),Drama,1976.0,121.0,en
3510,Frequency (2000),Crime|Drama|Science Fiction|Thriller,2000.0,118.0,en
3511,Ready to Rumble (2000),Action|Comedy|Drama,2000.0,107.0,en
3512,Return to Me (2000),Romance|Comedy|Drama,2000.0,115.0,en
3519,Force 10 from Navarone (1978),Action|Adventure|War|Thriller,1978.0,118.0,en
3527,Predator (1987),Science Fiction|Action|Adventure|Thriller,1987.0,107.0,en
3534,28 Days (2000),Comedy|Drama,2000.0,103.0,en
3535,American Psycho (2000),Thriller|Drama|Crime,2000.0,102.0,en
3536,Keeping the Faith (2000),Comedy,2000.0,127.0,en
3538,East is East (1999),Comedy,1999.0,97.0,en
3543,Diner (1982),Comedy|Drama,1982.0,110.0,en
3552,Caddyshack (1980),Comedy,1980.0,98.0,en
3553,Gossip (2000),Drama|Mystery|Thriller,2000.0,90.0,en
3555,U-571 (2000),Action|Drama|Thriller|War,2000.0,116.0,en
3565,Where the Heart Is (2000),Comedy|Drama|Romance,2000.0,120.0,en
3578,Gladiator (2000),Action|Drama|Adventure,2000.0,155.0,en
3579,I Dreamed of Africa (2000),Romance|Drama|Adventure,2000.0,114.0,en
3581,Human Traffic (1999),Comedy|Drama,1999.0,99.0,en
3593,Battlefield Earth (2000),Action|Science Fiction|War,2000.0,118.0,en
3594,Center Stage (2000),Drama|Music,2000.0,115.0,en
3595,Held Up (2000),Comedy,1999.0,89.0,en
3596,Screwed (2000),Action|Comedy,2000.0,81.0,en
3597,Whipped (2000),Comedy|Romance,2000.0,82.0,en
3598,Hamlet (2000),Drama,1996.0,242.0,en
3615,Dinosaur (2000),Animation|Family,2000.0,82.0,en
3616,Loser (2000),Drama|Comedy|Romance|Family,2000.0,98.0,en
3617,Road Trip (2000),Comedy|Adventure,2000.0,93.0,en
3618,Small Time Crooks (2000),Action|Comedy|Crime,2000.0,94.0,en
3624,Shanghai Noon (2000),Adventure|Action|Comedy|Western,2000.0,110.0,en
3633,On Her Majesty's Secret Service (1969),Adventure|Action|Thriller,1969.0,142.0,en
3638,Moonraker (1979),Action|Adventure|Thriller|Science Fiction,1979.0,126.0,en
3646,Big Momma's House (2000),Crime|Comedy,2000.0,98.0,en
3671,Blazing Saddles (1974),Western|Comedy,1974.0,93.0,en
3672,Benji (1974),Adventure|Family|Romance,1974.0,86.0,en
3676,Eraserhead (1977),Drama|Fantasy|Horror|Science Fiction,1977.0,89.0,en
3686,Flatliners (1990),Drama|Horror|Science Fiction|Thriller,1990.0,115.0,en
3688,Porky's (1981),Comedy,1981.0,94.0,en
3697,Predator 2 (1990),Science Fiction|Action|Thriller,1990.0,108.0,en
3702,Mad Max (1979),Adventure|Action|Thriller|Science Fiction,1979.0,93.0,en
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Science Fiction,1985.0,107.0,en
3707,Nine 1/2 Weeks (1986),Drama|Romance,1986.0,117.0,en
3708,Firestarter (1984),Fantasy|Drama|Horror|Action|Thriller,1984.0,114.0,en
3710,Action Jackson (1988),Action|Adventure|Comedy|Crime|Drama,1988.0,96.0,en
3720,Sunshine (1999),Science Fiction|Thriller,2007.0,107.0,en
3723,Hamlet (1990),Drama,1996.0,242.0,en
3724,Coming Home (1978),Drama,2014.0,111.0,zh
3726,Assault on Precinct 13 (1976),Thriller,2005.0,109.0,en
3729,Shaft (1971),Action|Adventure|Crime|Thriller,2000.0,99.0,en
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,1986.0,99.0,en
3743,Boys and Girls (2000),Comedy|Drama|Romance,2000.0,94.0,en
3744,Shaft (2000),Action|Adventure|Crime|Thriller,2000.0,99.0,en
3745,Titan A.E. (2000),Animation|Action|Science Fiction|Family|Adventure,2000.0,94.0,en
3747,Jesus' Son (1999),Comedy|Drama|Romance,1999.0,107.0,en
3751,Chicken Run (2000),Animation|Comedy|Family,2000.0,84.0,en
3774,House Party 2 (1991),Comedy,1991.0,94.0,en
3786,But I'm a Cheerleader (1999),Comedy,1999.0,85.0,en
3790,Groove (2000),Drama|Music|Romance,2000.0,86.0,en
3791,Footloose (1984),Drama|Family|Music|Romance,1984.0,107.0,en
3792,Duel in the Sun (1946),Western,1946.0,144.0,en
3793,X-Men (2000),Adventure|Action|Science Fiction,2000.0,104.0,en
3794,Chuck & Buck (2000),Comedy|Drama,2000.0,96.0,en
3798,What Lies Beneath (2000),Drama|Horror|Mystery|Thriller,2000.0,130.0,en
3820,Thomas and the Magic Railroad (2000),Animation|Drama|Family|Science Fiction,2000.0,85.0,en
3821,Nutty Professor II: The Klumps (2000),Fantasy|Comedy|Romance|Science Fiction,2000.0,106.0,en
3823,Wonderland (1999),Crime|Drama|Mystery|Thriller,2003.0,104.0,en
3824,Autumn in New York (2000),Drama|Romance,2000.0,103.0,en
3825,Coyote Ugly (2000),Comedy,2000.0,100.0,en
3826,Hollow Man (2000),Action|Science Fiction|Thriller,2000.0,112.0,en
3827,Space Cowboys (2000),Action|Adventure|Thriller,2000.0,130.0,en
3830,Psycho Beach Party (2000),Comedy,2000.0,95.0,en
3837,Phantasm II (1988),Action|Horror|Science Fiction|Thriller,1988.0,97.0,en
3846,Easy Money (1983),Drama|Thriller|Crime,2010.0,124.0,sv
3857,Bless the Child (2000),Drama|Horror|Thriller|Crime,2000.0,107.0,en
3858,Cecil B. Demented (2000),Thriller|Comedy|Crime,2000.0,87.0,en
3882,Bring It On (2000),Comedy,2000.0,98.0,en
3889,Highlander: Endgame (2000),Action|Fantasy|Science Fiction,2000.0,87.0,en
3893,Nurse Betty (2000),Comedy|Crime|Thriller,2000.0,108.0,en
3897,Almost Famous (2000),Drama|Music,2000.0,122.0,en
3898,Bait (2000),Action|Horror|Thriller,2012.0,93.0,en
3901,Duets (2000),Comedy|Drama|Music,2000.0,112.0,en
3903,Urbania (2000),Romance|Drama,2000.0,103.0,en
3908,Urban Legends: Final Cut (2000),Horror,2000.0,97.0,en
3909,Woman on Top (2000),Comedy|Drama|Romance,2000.0,92.0,en
3910,Dancer in the Dark (2000),Drama|Crime|Music,2000.0,140.0,en
3911,Best in Show (2000),Comedy,2000.0,90.0,en
3916,Remember the Titans (2000),Drama,2000.0,113.0,en
3917,Hellraiser (1987),Horror,1987.0,94.0,en
3943,Bamboozled (2000),Comedy|Drama,2000.0,135.0,en
3945,Digimon: The Movie (2000),Fantasy|Animation|Science Fiction|Family,2000.0,82.0,en
3946,Get Carter (2000),Action|Drama|Thriller|Crime,2000.0,102.0,en
3947,Get Carter (1971),Action|Drama|Thriller|Crime,2000.0,102.0,en
3948,Meet the Parents (2000),Comedy|Romance,2000.0,108.0,en
3949,Requiem for a Dream (2000),Crime|Drama,2000.0,102.0,en
